id,pos,name,x,y
1,OL,Greg Robinson,-11.6434641559,3.67468357556
2,OL,Joe Madsen,3.98691191884,0.105466898907
3,OL,David DeCastro,0.778076143414,8.53885649274
4,OL,Garth Gerhart,4.43644834756,0.132632545564
5,OL,David Yankey,0.0102550847038,-3.92557659847
6,OL,Lane Johnson,-17.815280565,-1.91323402128
7,OL,Mike Adams,2.56500419662,-6.41681328061
8,OL,Brandon Mosley,-2.35924259826,3.75728311448
9,OL,Ryan Bartholomew,7.18795500679,10.0469586491
10,OL,Adam Grant,2.67769916884,-0.209826227533
11,OL,Kelvin Beachum,1.6237833055,-6.63376421826
12,OL,Marcus Cannon,-5.80789604937,6.00495964086
13,OL,Jack Mewhort,1.17613691422,2.5274625103
14,OL,Cyrus Kouandjio,6.12673187209,-3.54378618968
15,OL,Julian Vandervelde,-2.75742318247,-3.56633891003
16,OL,Chris Hairston,3.02386325228,8.03732953908
17,OL,Riley Reiff,4.05209332663,-1.94863909847
18,OL,Tony Bergstrom,-1.57309613748,5.95820148202
19,OL,Stefen Wisniewski,0.0685807755445,4.2903531244
20,OL,Andrew Tiller,18.7492549068,-5.72850792815
21,OL,Nick Becton,-6.15002820776,-8.42031184106
22,OL,Michael Person,-5.2824537213,-6.1531370593
23,OL,Stephen Schilling,2.72665508819,4.93971804454
24,OL,Zack Martin,-3.32879136448,2.49797145385
25,OL,Billy Turner,-6.17387897133,-2.25043125233
26,OL,Larry Warford,5.84827406868,3.64011376755
27,OL,Jake Matthews,-2.85784413299,-2.55790200256
28,OL,Jonathan Cooper,-8.1757637141,7.56151573586
29,OL,Kadeem Edwards,2.30966268837,0.723989218515
30,OL,Daniel Kilgore,-4.07954333302,-3.88793144103
31,OL,Brandon Fusco,-6.54360137469,-1.32195303821
32,OL,Eric Herman,3.54847574158,11.2495686444
33,OL,Charles Leno,-5.53888329779,-6.22514286662
34,OL,Danny Watkins,8.45455304519,5.21207428732
35,OL,David Arkin,-1.74519560064,-1.25731953968
36,OL,Quentin Saulsberry,12.0615518951,3.01838450596
37,OL,Garrett Gilkey,-7.37250666918,0.52255904219
38,OL,Joel Bitonio,-11.2434908435,-6.541538015
39,OL,Jeff Allen,-0.634993737796,0.0466268829976
40,OL,Jarriel King,-11.8793558922,-5.63186474162
41,OL,Gabe Ikard,0.639045526454,-3.75150689554
42,OL,Kevin Hughes,6.32657551032,-2.49267917242
43,OL,Chris Barker,1.50375347462,3.61109816004
44,OL,Philip Blake,-3.07188599005,-4.64027938325
45,OL,Marcel Jones,8.88128698325,-11.1163487503
46,OL,Manase Foketi,0.635887150645,-0.634737960233
47,OL,Ray Dominguez,11.7565233895,-2.25809573607
48,OL,Xavier Su'a-Filo,1.16398272204,-0.538391440778
49,OL,Tom Compton,-5.57326563776,-7.27013044628
50,OL,Justin Anderson,-0.919442055115,6.14176712233
51,OL,Kyle Hix,-3.23011571856,-2.66115907257
52,OL,Ryan Miller,-0.250139523417,6.27838349982
53,OL,Kevin Zeitler,-1.44694695991,5.9908879951
54,OL,Travis Frederick,4.92903942272,-3.82978333139
55,OL,Bobby Massie,-0.674259205238,-4.06707338836
56,OL,Nate Potter,1.8757087743,-3.50165014477
57,OL,Michael Brewster,4.95986163666,4.43010158495
58,OL,John Moffitt,-0.73912620113,-3.09901310942
59,OL,Lee Ziemba,6.89815618685,-4.41313343074
60,OL,Oday Aboushi,4.3168806937,-8.00235870444
61,OL,John Wetzel,-1.89540000113,-4.31241791974
62,OL,Weston Richburg,-1.77234828654,-1.21226256782
63,OL,Zach Fulton,4.12481527091,0.146886016982
64,OL,Matt Feiler,-2.62965885683,9.86016316529
65,OL,Jason Weaver,9.2495568195,-0.68685746687
66,OL,Jordan Mills,1.40397446477,-5.65554108793
67,OL,Ricky Wagner,0.618939031829,-5.87505088121
68,OL,Andrew Jackson,3.20569951133,-0.114437269813
69,OL,Terron Armstead,-12.9844811235,2.26188870817
70,OL,John Urschel,-1.00073626293,4.03951557102
71,OL,Travis Bond,5.32119998524,-2.63117277509
72,OL,Brian Schwenke,-7.15275917126,3.69582295221
73,OL,James Stone,-1.60897265524,-4.27711800332
74,OL,Jamaal Johnson-Webb,11.9554654515,-6.25094697637
75,OL,Taylor Dever,2.91451466363,-7.36051562994
76,OL,Antoine McClain,11.4059937855,-4.3795463413
77,OL,J.C. Tretter,-8.41471079223,1.31706190284
78,OL,Senio Kelemete,2.07822604333,-4.43253455857
79,OL,Mitchell Schwartz,12.5034168064,-0.0217371615759
80,OL,Eric Fisher,-14.2743029277,-2.05677550254
81,OL,Clint Boling,-2.00341379328,1.73418824486
82,OL,David Bakhtiari,0.364046915902,2.34960706569
83,OL,Brandon Washington,0.503767577015,2.39309219996
84,OL,JaWuan James,-0.132351084906,-3.96785113455
85,OL,John Cullen,0.163358963749,-2.84610646379
86,OL,Jordan Devey,5.15583054856,-3.71444396633
87,OL,Earl Watford,-5.52967719069,-3.15593869671
88,OL,Anthony Castonzo,-4.44035110255,1.1949323592
89,OL,Taylor Lewan,-15.2515410438,-0.255979692108
90,OL,Zane Taylor,-3.56729628741,6.5820779307
91,OL,Braden Brown,1.1001901242,0.430306083737
